Switzerland;SUIPA Competition;O;Severin;Sapina;10.10.2020;140;10;;;
Switzerland;SUIPA Competition;O;Severin;Sapina;25.10.2020;150;10;;;
Switzerland;SUIPA Competition;O;Andrés;Saulino;03.09.2018;35;35;;;
Switzerland;SUIPA Competition;O;Andrés;Saulino;02.09.2019;0;;-35;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;26.03.2018;35;35;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;23.04.2018;60;25;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;30.04.2018;95;35;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;03.09.2018;130;35;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;17.09.2018;165;35;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;15.10.2018;170;5;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;26.11.2018;170;0;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;10.12.2018;270;100;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;11.03.2019;370;100;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;18.03.2019;405;35;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;25.03.2019;370;;-35;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;15.04.2019;430;60;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;22.04.2019;405;;-25;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;29.04.2019;370;;-35;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;02.09.2019;335;;-35;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;16.09.2019;300;;-35;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;16.09.2019;334;34;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;07.10.2019;359;25;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;14.10.2019;354;;-5;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;25.11.2019;354;0;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;09.12.2019;254;;-100;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;11.03.2020;154;;-100;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;18.03.2020;119;;-35;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;08.04.2020;59;;-60;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;13.09.2020;73;14;;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;16.09.2020;39;;-34;;
Switzerland;SUIPA Competition;O;Guido;Scartazzini;07.10.2020;14;;-25;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;26.03.2018;35;35;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;26.03.2018;70;35;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;23.04.2018;95;25;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;28.05.2018;130;35;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;25.06.2018;229;99;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;03.09.2018;264;35;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;17.09.2018;299;35;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;01.10.2018;349;50;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;15.10.2018;354;5;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;26.11.2018;354;0;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;10.12.2018;454;100;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;11.03.2019;554;100;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;18.03.2019;589;35;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;25.03.2019;554;;-35;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;25.03.2019;519;;-35;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;15.04.2019;534;15;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;22.04.2019;509;;-25;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;27.05.2019;474;;-35;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;24.06.2019;375;;-99;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;05.08.2019;474;99;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;26.08.2019;439;;-35;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;26.08.2019;474;35;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;02.09.2019;439;;-35;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;16.09.2019;404;;-35;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;16.09.2019;503;99;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;30.09.2019;453;;-50;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;07.10.2019;488;35;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;14.10.2019;483;;-5;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;25.11.2019;483;0;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;09.12.2019;383;;-100;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;11.03.2020;283;;-100;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;18.03.2020;248;;-35;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;08.04.2020;233;;-15;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;13.06.2020;273;40;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;28.06.2020;333;60;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;05.08.2020;234;;-99;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;22.08.2020;274;40;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;12.09.2020;374;100;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;16.09.2020;275;;-99;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;07.10.2020;240;;-35;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;24.10.2020;255;15;;;
Switzerland;SUIPA Competition;O;Reto;Scartazzini;25.10.2020;295;40;;;
Switzerland;SUIPA Competition;O;Allan;Schaer;02.09.2019;35;35;;;
Switzerland;SUIPA Competition;O;Allan;Schaer;28.06.2020;75;40;;;
Switzerland;SUIPA Competition;O;Allan;Schaer;09.08.2020;100;25;;;
Switzerland;SUIPA Competition;O;Allan;Schaer;16.08.2020;140;40;;;
Switzerland;SUIPA Competition;O;Allan;Schaer;02.09.2020;105;;-35;;
Switzerland;SUIPA Competition;O;Allan;Schaer;11.10.2020;120;15;;;
Switzerland;SUIPA Competition;O;Allan;Schaer;17.10.2020;160;40;;;
Switzerland;SUIPA Competition;O;Markus;Schenk;23.04.2018;35;35;;;
Switzerland;SUIPA Competition;O;Markus;Schenk;25.06.2018;135;100;;;
Switzerland;SUIPA Competition;O;Markus;Schenk;22.04.2019;100;;-35;;
Switzerland;SUIPA Competition;O;Markus;Schenk;24.06.2019;0;;-100;;
Switzerland;SUIPA Competition;O;Markus;Schenk;13.09.2020;6;6;;;
Switzerland;SUIPA Competition;O;Cédric;Scherrer;31.12.2018;0;0;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;26.03.2018;150;150;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;23.04.2018;250;100;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;30.04.2018;285;35;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;28.05.2018;335;50;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;25.06.2018;485;150;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;20.08.2018;520;35;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;03.09.2018;555;35;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;17.09.2018;605;50;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;01.10.2018;704;99;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;15.10.2018;829;125;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;26.11.2018;929;100;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;10.12.2018;1029;100;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;18.03.2019;1128;99;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;25.03.2019;978;;-150;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;15.04.2019;1083;105;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;22.04.2019;983;;-100;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;29.04.2019;948;;-35;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;27.05.2019;898;;-50;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;17.06.2019;1048;150;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;24.06.2019;898;;-150;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;24.06.2019;983;85;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;01.07.2019;1083;100;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;15.07.2019;1183;100;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;05.08.2019;1283;100;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;19.08.2019;1248;;-35;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;26.08.2019;1098;;-150;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;26.08.2019;1248;150;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;02.09.2019;1398;150;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;02.09.2019;1363;;-35;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;16.09.2019;1313;;-50;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;16.09.2019;1413;100;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;30.09.2019;1314;;-99;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;07.10.2019;1464;150;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;14.10.2019;1339;;-125;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;25.11.2019;1239;;-100;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;09.12.2019;1139;;-100;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;18.03.2020;1040;;-99;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;08.04.2020;935;;-105;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;14.06.2020;975;40;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;17.06.2020;825;;-150;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;24.06.2020;740;;-85;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;28.06.2020;839;99;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;01.07.2020;739;;-100;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;15.07.2020;639;;-100;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;05.08.2020;539;;-100;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;15.08.2020;599;60;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;29.08.2020;639;40;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;02.09.2020;489;;-150;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;16.09.2020;389;;-100;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;20.09.2020;429;40;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;07.10.2020;279;;-150;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;11.10.2020;318;39;;;
Switzerland;SUIPA Competition;O;Felix;Schifferle;24.10.2020;333;15;;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;23.04.2018;100;100;;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;25.06.2018;350;250;;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;20.08.2018;500;150;;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;01.10.2018;650;150;;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;15.10.2018;710;60;;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;10.12.2018;860;150;;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;18.03.2019;960;100;;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;22.04.2019;860;;-100;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;24.06.2019;610;;-250;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;01.07.2019;645;35;;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;19.08.2019;495;;-150;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;30.09.2019;345;;-150;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;14.10.2019;285;;-60;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;09.12.2019;135;;-150;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;18.03.2020;35;;-100;;
Switzerland;SUIPA Competition;O;Andreas;Schmid;01.07.2020;0;;-35;;
Switzerland;SUIPA Competition;O;Thilo;Schmidt;31.12.2018;0;0;;;
Switzerland;SUIPA Competition;O;Dominic;Schneider;21.11.2020;15;15;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;23.04.2018;25;25;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;30.04.2018;125;100;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;28.05.2018;225;100;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;25.06.2018;324;99;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;03.09.2018;359;35;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;01.10.2018;509;150;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;15.10.2018;684;175;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;26.11.2018;734;50;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;15.04.2019;884;150;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;22.04.2019;859;;-25;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;29.04.2019;759;;-100;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;27.05.2019;659;;-100;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;24.06.2019;560;;-99;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;24.06.2019;645;85;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;01.07.2019;680;35;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;05.08.2019;780;100;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;02.09.2019;880;100;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;02.09.2019;845;;-35;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;30.09.2019;695;;-150;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;14.10.2019;520;;-175;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;28.10.2019;620;100;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;25.11.2019;570;;-50;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;09.12.2019;670;100;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;08.04.2020;520;;-150;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;24.06.2020;435;;-85;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;28.06.2020;585;150;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;01.07.2020;550;;-35;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;05.08.2020;450;;-100;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;15.08.2020;490;40;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;02.09.2020;390;;-100;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;12.09.2020;430;40;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;11.10.2020;490;60;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;25.10.2020;590;100;;;
Switzerland;SUIPA Competition;O;Diego;Sebastián;28.10.2020;490;;-100;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;26.03.2018;250;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;30.04.2018;349;99;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;17.09.2018;499;150;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;15.10.2018;554;55;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;26.11.2018;904;350;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;10.12.2018;1054;150;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;11.03.2019;1404;350;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;25.03.2019;1154;;-250;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;08.04.2019;1304;150;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;29.04.2019;1205;;-99;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;29.04.2019;1455;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;17.06.2019;1705;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;15.07.2019;1855;150;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;05.08.2019;2105;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;16.09.2019;1955;;-150;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;23.09.2019;2205;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;07.10.2019;2555;350;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;14.10.2019;2500;;-55;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;28.10.2019;2750;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;25.11.2019;2400;;-350;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;09.12.2019;2250;;-150;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;11.03.2020;1900;;-350;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;08.04.2020;1750;;-150;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;22.04.2020;1500;;-250;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;14.06.2020;1750;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;17.06.2020;1500;;-250;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;05.07.2020;1750;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;15.07.2020;1600;;-150;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;05.08.2020;1350;;-250;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;15.08.2020;1600;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;22.08.2020;1850;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;13.09.2020;2100;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;23.09.2020;1850;;-250;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;27.09.2020;2350;500;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;07.10.2020;2000;;-350;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;17.10.2020;2250;250;;;
Switzerland;SUIPA Competition;O;Dylan;Sessagesimi;28.10.2020;2000;;-250;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;26.03.2018;100;100;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;26.03.2018;250;150;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;23.04.2018;350;100;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;30.04.2018;400;50;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;30.04.2018;650;250;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;17.09.2018;800;150;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;15.10.2018;855;55;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;26.11.2018;905;50;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;10.12.2018;1005;100;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;25.03.2019;905;;-100;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;25.03.2019;755;;-150;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;22.04.2019;655;;-100;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;29.04.2019;605;;-50;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;29.04.2019;355;;-250;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;24.06.2019;440;85;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;16.09.2019;290;;-150;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;14.10.2019;235;;-55;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;28.10.2019;285;50;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;28.10.2019;320;35;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;25.11.2019;270;;-50;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;09.12.2019;170;;-100;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;24.06.2020;85;;-85;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;22.08.2020;184;99;;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;28.10.2020;134;;-50;;
Switzerland;SUIPA Competition;O;Loic;Sessagesimi;28.10.2020;99;;-35;;
Switzerland;SUIPA Competition;O;Meghan;Shanaphy;05.09.2020;3;3;;;
Switzerland;SUIPA Competition;O;Arnaud;Siberchicot;14.06.2020;40;40;;;
Switzerland;SUIPA Competition;O;Arnaud;Siberchicot;05.07.2020;46;6;;;
Switzerland;SUIPA Competition;O;Daniel;Sonderegger;16.09.2019;14;14;;;
Switzerland;SUIPA Competition;O;Daniel;Sonderegger;03.02.2020;29;15;;;
Switzerland;SUIPA Competition;O;Daniel;Sonderegger;05.07.2020;44;15;;;
Switzerland;SUIPA Competition;O;Daniel;Sonderegger;25.07.2020;54;10;;;
Switzerland;SUIPA Competition;O;Daniel;Sonderegger;26.07.2020;60;6;;;
Switzerland;SUIPA Competition;O;Daniel;Sonderegger;16.09.2020;46;;-14;;
Switzerland;SUIPA Competition;O;Daniel;Sonderegger;14.11.2020;56;10;;;
Switzerland;SUIPA Competition;O;Federico;Sosa Ivaldi;22.04.2019;25;25;;;
Switzerland;SUIPA Competition;O;Federico;Sosa Ivaldi;24.06.2019;60;35;;;
Switzerland;SUIPA Competition;O;Federico;Sosa Ivaldi;01.07.2019;94;34;;;
Switzerland;SUIPA Competition;O;Federico;Sosa Ivaldi;07.10.2019;104;10;;;
Switzerland;SUIPA Competition;O;Federico;Sosa Ivaldi;22.04.2020;79;;-25;;
Switzerland;SUIPA Competition;O;Federico;Sosa Ivaldi;13.06.2020;89;10;;;
Switzerland;SUIPA Competition;O;Federico;Sosa Ivaldi;24.06.2020;54;;-35;;
Switzerland;SUIPA Competition;O;Federico;Sosa Ivaldi;01.07.2020;20;;-34;;
Switzerland;SUIPA Competition;O;Federico;Sosa Ivaldi;07.10.2020;10;;-10;;
Switzerland;SUIPA Competition;O;José;Sosa Larrosa;22.04.2019;25;25;;;
Switzerland;SUIPA Competition;O;José;Sosa Larrosa;24.06.2019;60;35;;;
Switzerland;SUIPA Competition;O;José;Sosa Larrosa;01.07.2019;94;34;;;
Switzerland;SUIPA Competition;O;José;Sosa Larrosa;16.09.2019;129;35;;;
Switzerland;SUIPA Competition;O;José;Sosa Larrosa;07.10.2019;139;10;;;
Switzerland;SUIPA Competition;O;José;Sosa Larrosa;22.04.2020;114;;-25;;
Switzerland;SUIPA Competition;O;José;Sosa Larrosa;24.06.2020;79;;-35;;
Switzerland;SUIPA Competition;O;José;Sosa Larrosa;01.07.2020;45;;-34;;
Switzerland;SUIPA Competition;O;José;Sosa Larrosa;13.09.2020;60;15;;;
Switzerland;SUIPA Competition;O;José;Sosa Larrosa;16.09.2020;25;;-35;;
Switzerland;SUIPA Competition;O;José;Sosa Larrosa;07.10.2020;15;;-10;;
Switzerland;SUIPA Competition;O;Antonio;Spina;26.08.2019;35;35;;;
Switzerland;SUIPA Competition;O;Antonio;Spina;02.09.2019;70;35;;;
Switzerland;SUIPA Competition;O;Antonio;Spina;02.09.2019;35;;-35;;
Switzerland;SUIPA Competition;O;Antonio;Spina;14.06.2020;39;4;;;
Switzerland;SUIPA Competition;O;Antonio;Spina;26.07.2020;49;10;;;
Switzerland;SUIPA Competition;O;Antonio;Spina;26.08.2020;14;;-35;;
Switzerland;SUIPA Competition;O;Antonio;Spina;24.10.2020;24;10;;;
Switzerland;SUIPA Competition;O;Raphaël;Stotzer;31.12.2018;0;0;;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;26.08.2019;35;35;;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;09.09.2019;85;50;;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;18.11.2019;185;100;;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;14.06.2020;224;39;;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;28.06.2020;284;60;;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;19.07.2020;324;40;;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;26.08.2020;289;;-35;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;09.09.2020;239;;-50;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;19.09.2020;278;39;;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;27.09.2020;318;40;;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;18.11.2020;218;;-100;;
Switzerland;SUIPA Competition;O;Kevin;Stoudmann;31.10.2020;278;60;;;
Switzerland;SUIPA Competition;O;Sebastien;Strauss;31.12.2018;0;0;;;
Switzerland;SUIPA Competition;O;Tobias;Struchen;15.10.2018;5;5;;;
Switzerland;SUIPA Competition;O;Tobias;Struchen;01.07.2019;104;99;;;
Switzerland;SUIPA Competition;O;Tobias;Struchen;15.07.2019;204;100;;;
Switzerland;SUIPA Competition;O;Tobias;Struchen;26.08.2019;104;;-100;;
Switzerland;SUIPA Competition;O;Tobias;Struchen;26.08.2019;204;100;;;
