NPB-100-Mix;XO;24.02.2019;;;KO2;Gold;2;Karlien;Bijlsma;Dirk;Lechner;Erwin;de Boerdere;Henk;Geer;2;2;6;3;6;;
NPB-100-Mix;XO;24.02.2019;;;KO2;Gold;2;Petra;van den Brink;Eric;de Lange;Mees;Heek;Jaap;Vos;2;1;6;3;6;;
NPB-100-Mix;XO;24.02.2019;;;KO1;Gold;2;Erwin;de Boerdere;Henk;Geer;Mees;Heek;Jaap;Vos;2;6;2;6;2;;
NPB-100-HK;MO;09.03.2019;;;PoolA;Gold;3;Berend;Boers;Peter;Bruijsten;Sten;Richters;Giovanni;Bos;2;6;3;6;3;;
NPB-100-HK;MO;09.03.2019;;;PoolA;Gold;3;Sten;Richters;Giovanni;Bos;Víctor;van Ruissen;Marnick;Ryckaert;2;1;6;5;7;;
NPB-100-HK;MO;09.03.2019;;;PoolA;Gold;3;Víctor;van Ruissen;Marnick;Ryckaert;Berend;Boers;Peter;Bruijsten;2;6;7;6;3;7;6
NPB-100-HK;MO;09.03.2019;;;PoolB;Gold;3;Pjotr;van Dalfsen;Peter;Amerika;Brando;Kamp;Bram;Kuitert;2;6;1;6;2;;
NPB-100-HK;MO;09.03.2019;;;PoolB;Gold;3;Brando;Kamp;Bram;Kuitert;Wouter;van de Ridder;Kees-Jan;Schuilenburg;2;3;6;3;6;;
NPB-100-HK;MO;09.03.2019;;;PoolB;Gold;3;Wouter;van de Ridder;Kees-Jan;Schuilenburg;Pjotr;van Dalfsen;Peter;Amerika;2;4;6;4;6;;
NPB-100-HK;MO;09.03.2019;;;KO4;Gold;2;Berend;Boers;Peter;Bruijsten;Bye;Bye;Bye;Bye;2;6;0;6;0;;
NPB-100-HK;MO;09.03.2019;;;KO4;Gold;2;Víctor;van Ruissen;Marnick;Ryckaert;Sten;Richters;Giovanni;Bos;2;6;1;7;5;;
NPB-100-HK;MO;09.03.2019;;;KO4;Gold;2;Wouter;van de Ridder;Kees-Jan;Schuilenburg;Brando;Kamp;Bram;Kuitert;2;6;3;6;3;;
NPB-100-HK;MO;09.03.2019;;;KO4;Gold;2;Pjotr;van Dalfsen;Peter;Amerika;Bye;Bye;Bye;Bye;2;6;0;6;0;;
NPB-100-HK;MO;09.03.2019;;;KO2;Gold;2;Berend;Boers;Peter;Bruijsten;Víctor;van Ruissen;Marnick;Ryckaert;2;7;6;3;6;6;7
