GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolC;Gold;3;;;González Serrano;Francisco;Corral;Francisco;Esteban;Rafael;Thavisin;Ben;2;4;6;4;6;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolC;Gold;3;;;Deters;Jannik;Schaafstall;Benjamin;Esteban;Rafael;Thavisin;Ben;2;7;5;6;2;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolZ;Gold;6;;;Lingen;Daniel;Nowicki;Darek;Salinas;Eduardo;Riquelme;Miguel;2;6;3;6;2;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolZ;Gold;6;;;Deters;Jannik;Schaafstall;Benjamin;Lingen;Daniel;Nowicki;Darek;2;2;6;3;6;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolZ;Gold;6;;;Salinas;Eduardo;Riquelme;Miguel;Deters;Jannik;Schaafstall;Benjamin;2;6;3;3;6;8;10;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolZ;Gold;6;;;Schulz;Colin;Grosso;Marcelo;Medrano;Antonio;Gutiérrez Soria;Ignacio;2;2;6;4;6;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolZ;Gold;6;;;Medrano;Antonio;Gutiérrez Soria;Ignacio;Esteban;Rafael;Thavisin;Ben;2;6;3;6;3;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolZ;Gold;6;;;Esteban;Rafael;Thavisin;Ben;Schulz;Colin;Grosso;Marcelo;2;2;6;2;6;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;KO2;Gold;2;;;Lingen;Daniel;Nowicki;Darek;Schulz;Colin;Grosso;Marcelo;2;6;0;6;1;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;KO2;Gold;2;;;Deters;Jannik;Schaafstall;Benjamin;Medrano;Antonio;Gutiérrez Soria;Ignacio;2;4;6;3;6;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;POS3;Gold;2;;;Schulz;Colin;Grosso;Marcelo;Deters;Jannik;Schaafstall;Benjamin;2;4;6;2;6;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;KO1;Gold;2;;;Lingen;Daniel;Nowicki;Darek;Medrano;Antonio;Gutiérrez Soria;Ignacio;2;6;0;6;1;;;;;;
