I Kölner Open 2019 - Herren Ü40;GPS-500;M40;19/05/2019;;;KO1;Gold;2;Schaeffkes;Christian;Lux;Andrew;Gehrke;Holger;Knütel;Olaf;2;3;6;7;5;1;0
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolA;Gold;3;Müller;Hans Ole;Wiessner;Christian;Saugy;Mael;Dietz;Timo;2;6;3;6;1;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolA;Gold;3;Müller;Hans Ole;Wiessner;Christian;Holzmüller;André;Richter;Felix;2;6;2;6;2;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolA;Gold;3;Saugy;Mael;Dietz;Timo;Holzmüller;André;Richter;Felix;2;4;6;6;7;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolB;Gold;3;Oest;Sven;Korff;Niklas;Paul;Winfried;Lambour-Pauletto;David;2;6;2;6;1;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolB;Gold;3;Oest;Sven;Korff;Niklas;Breyer;Eike;Napieray;Jan;2;6;3;2;6;6;10
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolB;Gold;3;Paul;Winfried;Lambour-Pauletto;David;Breyer;Eike;Napieray;Jan;2;0;6;6;7;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolC;Gold;3;Bosselmann;Lars;Jürgens;Yessa;Lüdke;Steffen;El Yahioui;Mimoun;2;6;4;6;2;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolC;Gold;3;Bosselmann;Lars;Jürgens;Yessa;Becker;Matias;Domínguez González;Ismael;2;6;2;6;0;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolC;Gold;3;Lüdke;Steffen;El Yahioui;Mimoun;Becker;Matias;Domínguez González;Ismael;2;6;2;7;6;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolD;Gold;3;Martínez Matas;Pedro;Samuelsen;Lennart;Digel;Nils;Neidhardt;Tim;2;6;2;6;0;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolD;Gold;3;Martínez Matas;Pedro;Samuelsen;Lennart;Sukal;Martin;Hafer;Andreas;2;6;2;6;0;;
