Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;16.09.2019;325;;-150
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;07.10.2019;375;50;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;14.10.2019;365;;-10
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;03.02.2020;465;100;
Switzerland;SUIPA Competition;MO;Dominik;Palesko;PaleskoDominik;18.03.2019;35;35;
Switzerland;SUIPA Competition;MO;Ico;Palesko;PaleskoIco;18.03.2019;15;15;
Switzerland;SUIPA Competition;MO;Ivan;Palesko;PaleskoIvan;18.03.2019;15;15;
Switzerland;SUIPA Competition;MO;Álvaro;Paniagua López;Paniagua LópezÁlvaro;07.05.2018;50;50;
Switzerland;SUIPA Competition;MO;Álvaro;Paniagua López;Paniagua LópezÁlvaro;07.05.2018;100;50;
Switzerland;SUIPA Competition;MO;Álvaro;Paniagua López;Paniagua LópezÁlvaro;11.03.2019;250;150;
Switzerland;SUIPA Competition;MO;Álvaro;Paniagua López;Paniagua LópezÁlvaro;08.04.2019;355;105;
Switzerland;SUIPA Competition;MO;Álvaro;Paniagua López;Paniagua LópezÁlvaro;06.05.2019;305;;-50
Switzerland;SUIPA Competition;MO;Álvaro;Paniagua López;Paniagua LópezÁlvaro;06.05.2019;255;;-50
Switzerland;SUIPA Competition;MO;Álvaro;Paniagua López;Paniagua LópezÁlvaro;24.06.2019;275;20;
Switzerland;SUIPA Competition;MO;Álvaro;Paniagua López;Paniagua LópezÁlvaro;23.09.2019;280;5;
Switzerland;SUIPA Competition;MO;Loïc;Payraudeau;PayraudeauLoïc;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Bart;Peeters;PeetersBart;08.04.2019;10;10;
Switzerland;SUIPA Competition;MO;David;Pérez González;Pérez GonzálezDavid;02.09.2019;100;100;
Switzerland;SUIPA Competition;MO;David;Pérez González;Pérez GonzálezDavid;07.10.2019;200;100;
Switzerland;SUIPA Competition;MO;Eduardo;Pérez;PérezEduardo;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Denis;Perritaz;PerritazDenis;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Nicolas;Petcoff;PetcoffNicolas;08.04.2019;10;10;
Switzerland;SUIPA Competition;MO;David;Pinto;PintoDavid;11.03.2019;35;35;
Switzerland;SUIPA Competition;MO;David;Pinto;PintoDavid;26.08.2019;85;50;
Switzerland;SUIPA Competition;MO;David;Pinto;PintoDavid;23.09.2019;184;99;
Switzerland;SUIPA Competition;MO;David;Pinto;PintoDavid;18.11.2019;234;50;
Switzerland;SUIPA Competition;MO;Daniel;Pose;PoseDaniel;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;26.03.2018;350;350;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;23.04.2018;700;350;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;07.05.2018;1050;350;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;07.05.2018;1150;100;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;20.08.2018;1250;100;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;17.09.2018;1600;350;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;25.03.2019;1250;;-350
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;22.04.2019;900;;-350
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;29.04.2019;1050;150;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;06.05.2019;700;;-350
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;06.05.2019;600;;-100
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;17.06.2019;950;350;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;05.08.2019;1100;150;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;19.08.2019;1000;;-100
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;16.09.2019;650;;-350
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;23.09.2019;800;150;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;07.10.2019;1050;250;
Switzerland;SUIPA Competition;MO;Yohann;Potron;PotronYohann;09.12.2019;1550;500;
Switzerland;SUIPA Competition;MO;Javier;Preussler Griss;Preussler GrissJavier;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Cristian;Prieto;PrietoCristian;23.04.2018;100;100;
Switzerland;SUIPA Competition;MO;Cristian;Prieto;PrietoCristian;20.08.2018;199;99;
Switzerland;SUIPA Competition;MO;Cristian;Prieto;PrietoCristian;03.09.2018;234;35;
Switzerland;SUIPA Competition;MO;Cristian;Prieto;PrietoCristian;22.04.2019;284;50;
Switzerland;SUIPA Competition;MO;Cristian;Prieto;PrietoCristian;22.04.2019;184;;-100
Switzerland;SUIPA Competition;MO;Cristian;Prieto;PrietoCristian;19.08.2019;85;;-99
Switzerland;SUIPA Competition;MO;Cristian;Prieto;PrietoCristian;02.09.2019;50;;-35
Switzerland;SUIPA Competition;MO;Cristóbal;Puertas;PuertasCristóbal;10.12.2018;50;50;
Switzerland;SUIPA Competition;MO;Cristóbal;Puertas;PuertasCristóbal;16.09.2019;84;34;
Switzerland;SUIPA Competition;MO;Cristóbal;Puertas;PuertasCristóbal;09.12.2019;34;;-50
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;23.04.2018;100;100;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;28.05.2018;199;99;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;20.08.2018;234;35;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;03.09.2018;269;35;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;01.10.2018;519;250;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;26.11.2018;569;50;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;10.12.2018;604;35;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;15.04.2019;709;105;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;22.04.2019;609;;-100
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;27.05.2019;510;;-99
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;24.06.2019;585;75;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;15.07.2019;685;100;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;05.08.2019;735;50;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;19.08.2019;700;;-35
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;26.08.2019;800;100;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;02.09.2019;835;35;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;02.09.2019;800;;-35
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;30.09.2019;550;;-250
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;07.10.2019;649;99;
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;25.11.2019;599;;-50
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;09.12.2019;564;;-35
Switzerland;SUIPA Competition;MO;Javier;Puertas;PuertasJavier;03.02.2020;624;60;
Switzerland;SUIPA Competition;MO;Fabien;Rochat;RochatFabien;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Pedro;Rodríguez Díaz;Rodríguez DíazPedro;18.03.2019;100;100;
Switzerland;SUIPA Competition;MO;Pedro;Rodríguez Díaz;Rodríguez DíazPedro;29.07.2019;200;100;
Switzerland;SUIPA Competition;MO;Pedro;Rodríguez Díaz;Rodríguez DíazPedro;05.08.2019;299;99;
Switzerland;SUIPA Competition;MO;Pedro;Rodríguez Díaz;Rodríguez DíazPedro;16.09.2019;349;50;
Switzerland;SUIPA Competition;MO;Stephane;Rod;RodStephane;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Daniel;Rosendo;RosendoDaniel;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Philippe;Ruch;RuchPhilippe;30.04.2018;35;35;
Switzerland;SUIPA Competition;MO;Philippe;Ruch;RuchPhilippe;29.04.2019;0;;-35
Switzerland;SUIPA Competition;MO;Daniel;Rupli;RupliDaniel;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Roger;Rusca;RuscaRoger;17.09.2018;50;50;
Switzerland;SUIPA Competition;MO;Roger;Rusca;RuscaRoger;16.09.2019;0;;-50
Switzerland;SUIPA Competition;MO;José Manuel;Salguero;SalgueroJosé Manuel;07.10.2019;25;25;
Switzerland;SUIPA Competition;MO;José Manuel;Salguero;SalgueroJosé Manuel;03.02.2020;35;10;
Switzerland;SUIPA Competition;MO;Rafael;Sánchez;SánchezRafael;29.04.2019;25;25;
Switzerland;SUIPA Competition;MO;Pablo;Santaella Barcos;Santaella BarcosPablo;23.04.2018;250;250;
Switzerland;SUIPA Competition;MO;Pablo;Santaella Barcos;Santaella BarcosPablo;22.04.2019;0;;-250
Switzerland;SUIPA Competition;MO;Alessio;Santo;SantoAlessio;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;23.04.2018;100;100;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;28.05.2018;150;50;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;20.08.2018;185;35;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;03.09.2018;220;35;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;01.10.2018;319;99;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;15.10.2018;324;5;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;26.11.2018;424;100;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;18.03.2019;523;99;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;15.04.2019;628;105;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;22.04.2019;528;;-100
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;27.05.2019;478;;-50
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;17.06.2019;628;150;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;01.07.2019;728;100;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;15.07.2019;763;35;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;19.08.2019;728;;-35
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;26.08.2019;878;150;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;02.09.2019;978;100;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;02.09.2019;943;;-35
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;30.09.2019;844;;-99
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;07.10.2019;994;150;
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;14.10.2019;989;;-5
Switzerland;SUIPA Competition;MO;Gonçalo;Santos;SantosGonçalo;25.11.2019;889;;-100
Switzerland;SUIPA Competition;MO;Severin;Sapina;SapinaSeverin;03.02.2020;25;25;
Switzerland;SUIPA Competition;MO;Severin;Sapina;SapinaSeverin;03.02.2020;40;15;
Switzerland;SUIPA Competition;MO;Andrés;Saulino;SaulinoAndrés;03.09.2018;35;35;
Switzerland;SUIPA Competition;MO;Andrés;Saulino;SaulinoAndrés;02.09.2019;0;;-35
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;26.03.2018;35;35;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;23.04.2018;60;25;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;30.04.2018;95;35;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;03.09.2018;130;35;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;17.09.2018;165;35;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;15.10.2018;170;5;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;26.11.2018;170;0;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;10.12.2018;270;100;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;11.03.2019;370;100;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;18.03.2019;405;35;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;25.03.2019;370;;-35
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;15.04.2019;430;60;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;22.04.2019;405;;-25
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;29.04.2019;370;;-35
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;02.09.2019;335;;-35
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;16.09.2019;369;34;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;16.09.2019;334;;-35
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;07.10.2019;359;25;
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;14.10.2019;354;;-5
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;25.11.2019;354;;0
Switzerland;SUIPA Competition;MO;Guido;Scartazzini;ScartazziniGuido;09.12.2019;254;;-100
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;26.03.2018;35;35;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;26.03.2018;70;35;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;23.04.2018;95;25;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;28.05.2018;130;35;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;25.06.2018;229;99;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;03.09.2018;264;35;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;17.09.2018;299;35;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;01.10.2018;349;50;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;15.10.2018;354;5;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;26.11.2018;354;0;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;10.12.2018;454;100;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;11.03.2019;554;100;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;18.03.2019;589;35;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;25.03.2019;554;;-35
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;25.03.2019;519;;-35
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;15.04.2019;534;15;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;22.04.2019;509;;-25
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;27.05.2019;474;;-35
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;24.06.2019;375;;-99
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;05.08.2019;474;99;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;26.08.2019;509;35;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;02.09.2019;474;;-35
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;16.09.2019;573;99;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;16.09.2019;538;;-35
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;30.09.2019;488;;-50
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;07.10.2019;523;35;
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;14.10.2019;518;;-5
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;25.11.2019;518;;0
Switzerland;SUIPA Competition;MO;Reto;Scartazzini;ScartazziniReto;09.12.2019;418;;-100
Switzerland;SUIPA Competition;MO;Allan;Schaer;SchaerAllan;02.09.2019;35;35;
Switzerland;SUIPA Competition;MO;Markus;Schenk;SchenkMarkus;23.04.2018;35;35;
Switzerland;SUIPA Competition;MO;Markus;Schenk;SchenkMarkus;25.06.2018;135;100;
Switzerland;SUIPA Competition;MO;Markus;Schenk;SchenkMarkus;22.04.2019;100;;-35
Switzerland;SUIPA Competition;MO;Markus;Schenk;SchenkMarkus;24.06.2019;0;;-100
Switzerland;SUIPA Competition;MO;Cédric;Scherrer;ScherrerCédric;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;26.03.2018;150;150;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;23.04.2018;250;100;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;30.04.2018;285;35;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;28.05.2018;335;50;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;25.06.2018;485;150;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;20.08.2018;520;35;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;03.09.2018;555;35;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;17.09.2018;605;50;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;01.10.2018;704;99;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;15.10.2018;829;125;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;26.11.2018;929;100;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;10.12.2018;1029;100;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;18.03.2019;1128;99;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;25.03.2019;978;;-150
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;15.04.2019;1083;105;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;22.04.2019;983;;-100
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;29.04.2019;948;;-35
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;27.05.2019;898;;-50
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;17.06.2019;1048;150;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;24.06.2019;1133;85;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;24.06.2019;983;;-150
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;01.07.2019;1083;100;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;15.07.2019;1183;100;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;05.08.2019;1283;100;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;19.08.2019;1248;;-35
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;26.08.2019;1398;150;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;02.09.2019;1548;150;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;02.09.2019;1513;;-35
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;16.09.2019;1613;100;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;16.09.2019;1563;;-50
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;30.09.2019;1464;;-99
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;07.10.2019;1614;150;
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;14.10.2019;1489;;-125
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;25.11.2019;1389;;-100
Switzerland;SUIPA Competition;MO;Felix;Schifferle;SchifferleFelix;09.12.2019;1289;;-100
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;23.04.2018;100;100;
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;25.06.2018;350;250;
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;20.08.2018;500;150;
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;01.10.2018;650;150;
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;15.10.2018;710;60;
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;10.12.2018;860;150;
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;18.03.2019;960;100;
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;22.04.2019;860;;-100
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;24.06.2019;610;;-250
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;01.07.2019;645;35;
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;19.08.2019;495;;-150
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;30.09.2019;345;;-150
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;14.10.2019;285;;-60
Switzerland;SUIPA Competition;MO;Andreas;Schmid;SchmidAndreas;09.12.2019;135;;-150
Switzerland;SUIPA Competition;MO;Thilo;Schmidt;SchmidtThilo;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;23.04.2018;25;25;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;30.04.2018;125;100;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;28.05.2018;225;100;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;25.06.2018;324;99;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;03.09.2018;359;35;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;01.10.2018;509;150;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;15.10.2018;684;175;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;26.11.2018;734;50;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;15.04.2019;884;150;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;22.04.2019;859;;-25
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;29.04.2019;759;;-100
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;27.05.2019;659;;-100
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;24.06.2019;744;85;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;24.06.2019;645;;-99
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;01.07.2019;680;35;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;05.08.2019;780;100;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;02.09.2019;880;100;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;02.09.2019;845;;-35
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;30.09.2019;695;;-150
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;14.10.2019;520;;-175
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;28.10.2019;620;100;
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;25.11.2019;570;;-50
Switzerland;SUIPA Competition;MO;Diego;Sebastián;SebastiánDiego;09.12.2019;670;100;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;26.03.2018;250;250;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;30.04.2018;349;99;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;17.09.2018;499;150;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;15.10.2018;554;55;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;26.11.2018;904;350;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;10.12.2018;1054;150;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;11.03.2019;1404;350;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;25.03.2019;1154;;-250
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;08.04.2019;1304;150;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;29.04.2019;1554;250;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;29.04.2019;1455;;-99
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;17.06.2019;1705;250;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;15.07.2019;1855;150;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;05.08.2019;2105;250;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;16.09.2019;1955;;-150
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;23.09.2019;2205;250;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;07.10.2019;2555;350;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;14.10.2019;2500;;-55
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;28.10.2019;2750;250;
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;25.11.2019;2400;;-350
Switzerland;SUIPA Competition;MO;Dylan;Sessagesimi;SessagesimiDylan;09.12.2019;2250;;-150
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;26.03.2018;150;150;
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;26.03.2018;250;100;
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;23.04.2018;350;100;
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;30.04.2018;600;250;
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;30.04.2018;650;50;
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;17.09.2018;800;150;
